obsid, lonstart, lonend, freq, power, fap
/home/jchakrab/fits/pipeline_nostitch/junk171176_corrected_cmap.fits, 59, 276, [3.649769585253456 6.96774193548387 7.631336405529954 2.986175115207373 2.32258064516129 0.3317972350230414 0.9953917050691243 1.6589861751152073 4.313364055299539 6.304147465437787 8.294930875576036 4.976958525345622 5.640552995391705 8.95852534562212 14.267281105990783 ], [1.1777758314649442 1.163984782652992 0.40161245147933355 0.4013214655498948 0.3969653010558637 0.3968098696522481 0.39574951552094545 0.3951753399556297 0.3950676817676485 0.3947661900020142 0.39475726495534563 0.3941723207373656 0.3941096282952766 0.38911467160843677 0.3890571247209072 ], [1.8792409344257465e-20 5.029097500358949e-20 5.788249712908882e-20 1.702200835598128e-19 1.7727741594234063e-18 3.00376551363043e-18 3.330651205647831e-18 3.391521676064724e-18 2.1492474127808434e-16 3.0941665281993296e-14 6.334427688450376e-14 6.517758713674011e-09 6.874574855781233e-08 2.286542387975454e-05 0.047270145271947325 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcf063066_corrected_cmap.fits, 247, 513, [0.2706766917293233 0.8120300751879698 1.3533834586466165 1.8947368421052626 5.6842105263157885 5.1428571428571415 8.390977443609021 2.4360902255639094 8.932330827067668 11.639097744360901 6.225563909774435 14.887218045112782 2.977443609022556 14.345864661654133 12.180451127819548 ], [1.725339904148379 1.708028887498079 0.5117766837816365 0.5109934408323619 0.4621753397909114 0.4513566326341248 0.4513086754706681 0.44745656812102874 0.4229488825825136 0.4229183255992775 0.41651481606130775 0.416508511876306 0.4160453284708476 0.3658019508508942 0.36579480824154526 ], [2.0347298080788462e-32 6.972866755906049e-31 9.66679446695687e-28 7.035310046643911e-23 1.178619351119804e-21 3.5514154304147097e-19 1.2148973451860994e-16 2.8679189290355543e-16 2.968059749981201e-16 2.3587182482406338e-12 9.81244915317666e-12 9.815134390131089e-09 2.4177174256341357e-08 3.3850143759982635e-08 3.848801802897361e-08 ]
/home/jchakrab/fits/pipeline_nostitch/cal0293_corrected_cmap.fits, 187, 465, [0.2589928057553957 0.776978417266187 5.438848920863309 1.2949640287769784 4.920863309352518 1.8129496402877694 8.546762589928056 5.9568345323741 2.330935251798561 8.028776978417266 11.654676258992806 11.136690647482014 9.064748201438848 2.848920863309352 4.402877697841726 ], [3.579051674381697 3.492972958729358 0.5340407188912447 0.5322307101779759 0.4704435119169651 0.46114625430384937 0.46106665786460926 0.4565306220263198 0.4460134287886207 0.4459526242558583 0.4444894285324262 0.4444823105647042 0.4443746221180391 0.434535393901859 0.4345067007467906 ], [6.305170624796661e-35 2.1969115998420264e-33 4.538532734376214e-32 3.5424193109142755e-30 6.771191189558193e-26 4.403813596035865e-25 1.1154467043171023e-20 2.3072925323678762e-20 6.720794794568855e-18 1.6053614267638202e-16 2.447925683549548e-13 6.119313195262847e-13 2.3028370133190512e-11 5.48234481633934e-09 6.692651814418479e-08 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0045500464_corrected_cmap.fits, 303, 527, [2.25 1.6071428571428574 2.8928571428571432 0.9642857142857143 0.32142857142857145 3.5357142857142865 4.178571428571429 14.464285714285717 13.821428571428573 15.10714285714286 4.821428571428572 13.17857142857143 15.75 12.535714285714286 16.392857142857146 ], [2.306636900868913 2.2840721026964808 0.5618421748666281 0.5615653243158598 0.5376572574730897 0.5375084020488888 0.5244329475601311 0.5237961401893733 0.5142792055814104 0.5139374177604442 0.5092859883900406 0.5092191763080129 0.508082117335281 0.5080328765215514 0.5066390797696221 ], [5.399351382897413e-31 7.856511682318062e-31 1.1291798187171189e-30 1.282605636456162e-30 1.713603763493596e-30 1.4405920753209694e-28 2.7797138598895813e-22 4.880892037260704e-16 3.071136908593433e-15 1.2392391668806865e-12 1.9168906719638162e-11 4.6123687519119586e-11 9.601308599057794e-08 1.5680405238936143e-05 0.0005169428495270888 ]
/home/jchakrab/fits/pipeline_nostitch/jc00830090_corrected_cmap.fits, 216, 484, [0.2686567164179105 0.8059701492537316 1.3432835820895523 1.8805970149253737 2.4179104477611943 2.9552238805970155 5.641791044776119 6.179104477611941 8.865671641791046 5.1044776119402995 3.4925373134328366 8.328358208955224 9.402985074626868 12.089552238805974 11.552238805970154 ], [3.0037267073050864 2.9733685935929715 0.8322888239494207 0.8320630079499721 0.7374411680857152 0.7313557394645707 0.7313077678092795 0.7248405773579161 0.7087494527148159 0.7087127496621514 0.6976280573088547 0.6976177544334712 0.6968153463699754 0.650415595422655 0.650387317451068 ], [7.639764099861227e-74 3.77347511275838e-71 1.4107686638723485e-65 8.357082219960422e-57 1.577799221846614e-44 6.683127392807888e-29 4.89000292959104e-24 1.0960948671210284e-20 9.159155847920778e-15 8.354215053867202e-13 7.93920204851592e-12 1.0947091175173055e-09 1.977562752880241e-09 1.869298525596113e-08 3.475307102481969e-08 ]
/home/jchakrab/fits/pipeline_nostitch/jcf01870191_corrected_cmap.fits, 113, 392, [0.25806451612903225 0.7741935483870968 1.2903225806451613 1.8064516129032255 2.32258064516129 2.838709677419355 5.419354838709678 8.516129032258064 8.0 4.903225806451613 5.935483870967742 3.3548387096774195 11.096774193548386 11.612903225806452 9.03225806451613 ], [3.3786561877407095 3.241393167972465 0.5241419661732862 0.5202361013848965 0.461822097320141 0.4613096329541798 0.46117708251154216 0.4573780395713352 0.45569219108409803 0.4556340195128164 0.44895895462943247 0.44895171174312926 0.4484641746663899 0.4368780053753398 0.4367064939338206 ], [4.245256539690818e-34 1.314232851171734e-33 1.2329272068678908e-32 3.955672787822123e-31 1.8688743924580944e-28 7.26592803848554e-22 1.6145657773898774e-18 1.0108344037019315e-17 4.532647684146434e-16 1.1669171345059886e-15 1.0964838031867084e-11 5.675531323878333e-10 1.3661538595364899e-09 3.837573627794693e-09 4.7105816554714215e-09 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00610069_corrected_cmap.fits, 153, 383, [0.3130434782608696 0.9391304347826087 1.565217391304348 2.191304347826087 2.8173913043478263 3.4434782608695658 4.069565217391304 15.965217391304348 16.591304347826085 6.573913043478261 9.704347826086957 12.834782608695653 19.721739130434784 5.947826086956522 13.460869565217392 ], [3.818503483819049 3.5857967929612533 0.5845111878963145 0.584346287768144 0.5813460399803396 0.5810007772685191 0.5542400798253975 0.5424220357474021 0.5218054624391003 0.5217563456040427 0.5168665479282847 0.49142979315285873 0.49140371405553357 0.4749634772798604 0.474937450304484 ], [7.034784115977324e-37 1.356424369852994e-35 6.320439216967498e-33 1.050301319607749e-28 8.561354125543255e-23 2.2130529571680227e-15 3.319681350230928e-07 5.950776197723729e-06 6.276453806083981e-06 8.907285504395698e-06 1.0451973678256559e-05 3.259199745377434e-05 3.8965173082452346e-05 0.00033704528482975945 0.0006605355471843651 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0017900183_corrected_cmap.fits, 282, 522, [0.3 0.9 1.5 2.1 2.7 3.3 6.300000000000001 6.9 3.9 5.7 7.500000000000001 9.9 10.5 15.9 15.299999999999999 ], [27.608721563064424 21.75714055437895 0.7327570068291773 0.7324867566889084 0.7242168111047367 0.7239471021939495 0.6729373980389852 0.6628149993177299 0.6478884567567526 0.6477909125630985 0.6407202146718831 0.6289404189656644 0.6278172163763162 0.6047306400472551 0.604652126839754 ], [1.6896446272139223e-54 6.210583004365016e-53 1.127639133919582e-49 1.7422353199620953e-44 5.036325592686829e-37 1.4151501373871356e-26 1.3080698231300637e-19 1.6419848561569103e-19 7.405924487539056e-13 6.760159590321838e-10 1.1204032157243481e-09 0.000118395112068607 0.00029015928907747584 0.001986208066039297 0.0230873586840873 ]
/home/jchakrab/fits/pipeline_nostitch/jcf05170523_corrected_cmap.fits, 304, 584, [0.2571428571428572 0.7714285714285715 1.2857142857142858 1.7999999999999998 5.4 2.314285714285714 4.885714285714285 8.485714285714286 5.914285714285715 7.9714285714285715 2.8285714285714287 11.057142857142857 11.571428571428571 9.0 7.457142857142857 ], [4.28209167109199 4.123507361411733 0.5554797190481536 0.5521124577105754 0.48827413500664235 0.4833109141107179 0.48318938908146325 0.47878087325570706 0.46644799276501275 0.4664304558718841 0.45887265768225705 0.4588660940488317 0.4583148730844388 0.4255642183715732 0.42539420822616947 ], [2.993393312561726e-37 3.780449394422208e-36 7.668117759239402e-34 4.7099588708577635e-30 4.988502405651995e-25 4.101443139400613e-24 1.580535018093921e-19 1.7923251717248893e-18 1.302563384950905e-16 2.6801938957579037e-16 7.157749045810548e-15 4.625830425138214e-13 1.2827114145704853e-12 3.196869463638221e-09 1.2134681819087954e-05 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcf071074_corrected_cmap.fits, 258, 501, [0.2962962962962963 0.8888888888888887 1.4814814814814814 2.0740740740740735 2.6666666666666665 3.2592592592592586 6.222222222222222 6.814814814814814 5.629629629629629 3.8518518518518507 9.777777777777777 9.185185185185185 15.7037037037037 12.740740740740737 7.4074074074074066 ], [0.711883941568943 0.7113364611197955 0.7108066323939292 0.7100200423020941 0.66014177200644 0.6468715083771871 0.6254164385402504 0.625310078475349 0.618052371702686 0.594398088449587 0.5940385690433407 0.5709389160901327 0.5708876073593089 0.5687362146344888 0.5041027110953905 ], [3.1896112692129475e-53 3.129867740847972e-51 3.751108146324038e-47 7.670231582740307e-41 3.446218653505272e-32 2.981107797446952e-21 2.1534439228098503e-16 1.1500291725675286e-12 6.262726434713136e-10 7.0322306720658274e-09 1.9393992032165416e-06 3.463325865990074e-05 0.00047195566386266035 0.000522107596371788 0.0024839654717643106 ]
/home/jchakrab/fits/pipeline_nostitch/jcf199205_corrected_cmap.fits, 48, 280, [9.620689655172413 0.31034482758620685 15.827586206896548 0.9310344827586207 9.0 16.448275862068964 1.5517241379310343 10.241379310344827 2.172413793103448 15.206896551724137 20.172413793103445 19.55172413793103 5.89655172413793 6.517241379310344 2.7931034482758617 ], [2.2699271966945904 1.960526163649525 0.30022591356269207 0.2994460558698164 0.2938837794998205 0.2938100913711796 0.2933014464830876 0.2780945475967031 0.27779231084170614 0.2715735553747937 0.2707547638518447 0.26803905385959226 0.26581044182542685 0.2657141156517227 0.26549115593293676 ], [1.9013992153221993e-14 1.0140783789258932e-12 1.5542998393079287e-12 5.373240899097071e-12 6.063414130822548e-12 1.2238272866197897e-11 1.5269475018276856e-10 1.6818500825396782e-09 2.1957102998476673e-08 1.696406520300774e-07 2.4658141722324245e-07 7.775798651754161e-07 7.881511925801912e-07 9.975656442305675e-07 1.1727217995238648e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0057700585_corrected_cmap.fits, 441, 657, [17.66666666666666 18.33333333333333 9.666666666666664 10.33333333333333 16.999999999999996 13.666666666666664 0.33333333333333326 0.9999999999999997 18.999999999999996 14.333333333333332 20.33333333333333 1.6666666666666665 12.999999999999998 20.999999999999996 6.333333333333332 ], [0.5107300457954214 0.49701931727342197 0.30386397330432935 0.3029867674849169 0.2984725491421905 0.2983739074301045 0.2979831222757863 0.25867115949007513 0.2577647313257235 0.25388489454597724 0.25379130247913645 0.2536840594746616 0.2534824575772474 0.25345162745633976 0.2521240768697312 ], [1.364081552402265e-13 8.797580183224013e-11 1.5971017824781863e-10 2.0184506903419e-10 6.781632795994982e-10 5.617707495720069e-08 1.5546256316641007e-06 4.814587968975838e-06 7.332144584294024e-06 3.0534649286855546e-05 4.3848342368590656e-05 4.9664778923304116e-05 6.157849406930326e-05 6.967476633795495e-05 8.13183631806707e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcflat263266_corrected_cmap.fits, 173, 403, [0.3157894736842105 0.9473684210526315 1.5789473684210524 2.2105263157894735 2.8421052631578947 3.473684210526315 4.105263157894736 6.6315789473684195 7.263157894736841 12.94736842105263 4.736842105263157 13.578947368421051 9.789473684210526 16.736842105263158 10.421052631578945 ], [4.160694367622248 3.919247888167224 0.7577933854493961 0.7573789155238442 0.7490804863553097 0.7481080005910419 0.7057835533580296 0.6967222817359797 0.6830297289601294 0.6829639455356334 0.6768447936989437 0.6658318954648512 0.6644982878427158 0.6437871739608596 0.6437764935870541 ], [8.833196730566799e-57 2.6627980622745996e-55 3.3170618995300573e-52 3.384221019462647e-47 8.850537332121262e-40 3.577479064802624e-29 2.2122796557894433e-15 1.2414847228306982e-05 4.9403636399650474e-05 0.007519860974912743 0.0100591616974085 0.013389445962051681 0.02497399202526635 0.059948128599481565 0.07000180632043493 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00010005_corrected_cmap.fits, 297, 548, [0.2868525896414343 0.8605577689243029 1.4342629482071714 2.0079681274900403 6.0239043824701195 2.5816733067729087 5.4501992031872515 6.5976095617529875 3.155378486055777 8.892430278884461 9.466135458167331 15.203187250996018 15.776892430278886 12.334661354581677 4.876494023904383 ], [0.593182645504844 0.5926908980652837 0.5844237298272141 0.581126720102016 0.5525085447180742 0.5369890607897381 0.5094775791478083 0.5094325058769327 0.5031860575575023 0.4666382826354809 0.4660438719427836 0.4466986813443015 0.44668791174871425 0.4448302516514492 0.41037099928998616 ], [2.6764690624974908e-40 1.808771771133313e-38 1.0913955005405057e-34 9.81731308319154e-29 1.935250111208195e-24 1.842927859070544e-20 8.097421056906071e-20 2.9501518753734366e-15 1.5095443573856384e-10 4.8633009775636054e-09 5.3594119767928946e-09 8.435178297938848e-09 2.0445499939559664e-07 3.8735990503669635e-07 1.3413956112608311e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jc065068_corrected_cmap.fits, 81, 325, [0.29508196721311475 0.8852459016393444 1.4754098360655739 2.0655737704918034 2.655737704918033 3.2459016393442623 3.8360655737704925 6.196721311475409 6.786885245901639 9.737704918032787 4.426229508196722 12.688524590163937 9.147540983606557 5.606557377049181 12.098360655737705 ], [0.7786517449657779 0.7785105437937383 0.7616329738677449 0.7612661016737822 0.7007044745824844 0.6929368468688016 0.684347203443229 0.6842573197140888 0.6784810991957801 0.6774647697149961 0.6763281598222609 0.6513304061503109 0.6512520567883642 0.648799112619993 0.6234616040494902 ], [4.3014984719478144e-60 9.376945710888652e-59 5.290527226102297e-56 9.689156190507839e-52 9.090858192863999e-46 1.0405351904942683e-36 8.867056712626995e-22 3.3708327860253724e-08 1.4263783544697152e-07 2.6146565519481667e-06 4.741898968144249e-06 3.376404582981612e-05 4.5898752421028254e-05 0.0010954990993849003 0.0018316656174602308 ]
/home/jchakrab/fits/pipeline_nostitch/jf0167_corrected_cmap.fits, 381, 615, [0.3076923076923077 0.9230769230769232 1.5384615384615383 2.153846153846154 2.769230769230769 3.384615384615385 4.000000000000001 7.0769230769230775 6.461538461538462 7.692307692307693 5.846153846153847 12.615384615384613 13.23076923076923 22.46153846153846 4.615384615384616 ], [2.5258536973710712 0.7968838527273729 0.7366766020373796 0.71890587263697 0.7172404622719616 0.6749640097437709 0.6686195545826966 0.6624395347793592 0.6603140518803371 0.6602414156883984 0.654569918522564 0.6498216702344147 0.631084532247968 0.6307211090028154 0.6289542098059434 ], [2.271624351097388e-53 2.1084245834259216e-52 2.5245944600581995e-50 9.589704495177841e-47 1.2385963236027455e-40 8.718444224276455e-30 3.0671926091702017e-14 1.5726431250089977e-13 3.4949036852327215e-12 1.5818937935430053e-07 0.00012787663127743738 0.005552009976755467 0.03990850711894226 0.12812956278788257 0.2376885805800192 ]
/home/jchakrab/fits/pipeline_nostitch/jcf017026_corrected_cmap.fits, 293, 598, [0.23762376237623759 0.7128712871287126 1.1881188118811878 1.663366336633663 2.1386138613861383 2.6138613861386135 5.465346534653464 4.990099009900989 8.316831683168315 3.0891089108910883 5.940594059405939 7.84158415841584 4.514851485148514 8.79207920792079 7.366336633663364 ], [0.8864998110106275 0.8830692884625623 0.7223222058409849 0.7222853016182239 0.7193918255267453 0.7141136929355296 0.713976055780455 0.7124350169044327 0.6973116986509461 0.6972947676086775 0.6960599842334748 0.6696890785968024 0.669378683060069 0.6642836411808505 0.6642677953663856 ], [1.3335258121950909e-79 5.226899349724349e-78 2.0940070467160864e-74 7.362911058961398e-68 9.588067159335441e-57 2.734967149414501e-39 8.627219490935302e-33 1.6300897364339024e-30 4.85749690492762e-18 1.1847830650986765e-17 3.8892557398797315e-17 2.1987773191761252e-16 2.0423952688161163e-13 1.2571398794791452e-08 3.96784578499576e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0021700226_corrected_cmap.fits, 96, 336, [0.3 0.9 1.5 2.1 2.7 3.3 3.9 6.9 6.300000000000001 4.5 9.9 9.3 12.900000000000002 21.900000000000002 12.3 ], [30.88974070823039 24.472147944627675 0.8340999393098388 0.8340645358848687 0.8150813534992837 0.8149346460610617 0.7537642585192444 0.7462725631258814 0.737880998859333 0.7377820181446292 0.731064845934545 0.7298020624598214 0.7297481968428298 0.7029919300264709 0.7029026295240768 ], [4.403134358354547e-69 1.527671623332744e-67 2.6681352131732745e-64 5.265503879027967e-59 5.397723835193647e-51 7.954700629135848e-39 1.0820322141031725e-21 1.7019985067980864e-05 1.7422177525733358e-05 3.187392077866494e-05 0.00049810512916614 0.0013180827657557487 0.0032014748900140375 0.011248439827905138 0.014118848768054727 ]
/home/jchakrab/fits/pipeline_nostitch/jc00010006_corrected_cmap.fits, 201, 467, [0.2706766917293233 0.8120300751879698 1.3533834586466165 1.8947368421052626 2.4360902255639094 2.977443609022556 5.6842105263157885 6.225563909774435 8.932330827067668 5.1428571428571415 3.518796992481202 8.390977443609021 11.639097744360901 9.473684210526313 12.180451127819548 ], [2.689526507063148 2.6712799672684704 0.8149185752779082 0.8143275073262188 0.7263914062447562 0.7197975188693853 0.7197744816937155 0.7136644681615383 0.6966245549456241 0.6965734333422112 0.6861295136106759 0.6861192053689545 0.6853637247427216 0.6382628934336934 0.6381865641947139 ], [6.456089728139331e-71 2.527358518662526e-68 5.979218556744995e-63 1.8608834741499674e-54 1.7285160473444352e-42 3.3339865428696574e-27 5.766413128366425e-23 5.924863898291009e-19 7.968223162282288e-13 9.719192774206154e-13 9.174426293998329e-11 4.833468434472897e-09 4.471349199336935e-08 3.490500576577372e-07 5.797919111475732e-07 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00170026_corrected_cmap.fits, 444, 698, [0.2834645669291339 0.8503937007874017 1.4173228346456694 1.9842519685039375 2.551181102362205 3.1181102362204727 3.6850393700787407 5.952755905511811 9.354330708661418 8.78740157480315 12.18897637795276 5.385826771653544 6.519685039370079 11.622047244094489 12.755905511811026 ], [0.6370596025085614 0.6366229936712603 0.6282488725259299 0.6269503390006875 0.5721658880993693 0.563074058316804 0.551488609101087 0.5513780312994317 0.5440913719822236 0.5400369601247671 0.5383796130253533 0.5159137353293407 0.5158960158630546 0.5136521387762154 0.4830851355793381 ], [2.955898608128407e-43 4.1051711218644656e-42 8.392067961845983e-40 2.7167865175629932e-36 1.8551470140748525e-31 3.090925164101723e-24 5.991256254351435e-13 1.5634058370378994e-11 1.1086329171387209e-10 2.2991908334305877e-10 8.978140210022182e-10 2.3922700428882377e-08 1.751670259159771e-07 3.183106443711552e-07 9.214473397772912e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0102501034_corrected_cmap.fits, 469, 699, [0.3130434782608696 0.9391304347826087 12.834782608695653 1.565217391304348 5.947826086956522 2.191304347826087 9.704347826086957 13.460869565217392 9.078260869565216 5.321739130434782 2.8173913043478263 12.208695652173914 6.573913043478261 10.330434782608696 3.4434782608695658 ], [0.9652445745439183 0.8776681100950623 0.2659380318134019 0.265207019254455 0.26272140716618275 0.2618194747514565 0.26087318271194426 0.26016679976173557 0.25991384766011477 0.2564013134656273 0.25499177672995665 0.2549311612952838 0.254497903795305 0.24838462698451463 0.2483685860752562 ], [4.076682267381325e-12 8.014646438429262e-12 1.067286149087757e-11 3.1754226675028336e-11 6.700690802097083e-11 3.0988170201672873e-10 4.0132139723422313e-10 4.024349165147155e-09 1.2160248987170797e-08 1.4400013866628559e-08 1.9487946368726175e-08 7.834477425619218e-07 3.275890246497763e-06 2.5698763040070375e-05 5.870046576257029e-05 ]
/home/jchakrab/fits/pipeline_nostitch/cal_jcf13731382_corrected_cmap.fits, 147, 380, [0.3090128755364807 0.9270386266094421 1.5450643776824036 2.163090128755365 2.7811158798283264 3.399141630901288 4.01716738197425 4.635193133047211 9.579399141630903 8.961373390557942 10.197424892703864 13.287553648068672 12.66952789699571 8.34334763948498 13.905579399141631 ], [7.045612169265335 5.487963064820542 0.751712321476261 0.7516122041852058 0.7268949203784713 0.7263104618577529 0.6832485421397743 0.6826056598233432 0.6744724050873714 0.6725720343734827 0.6725008998539886 0.6716701044962293 0.6659655914068211 0.6609490680557327 0.6599325534556658 ], [4.7080356920404765e-53 1.2590330702831664e-52 9.088139452757504e-52 1.6537782535297282e-50 1.0491325702794742e-48 3.7065796549858645e-44 5.074575306976616e-31 8.411908911077207e-13 1.2347412396011596e-07 1.4613897856503664e-05 1.6765830757622402e-05 0.001064213496946635 0.005832403025869338 0.1168979018488487 0.23525473089916724 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0010700115_corrected_cmap.fits, 0, 719, [1.8274111675126905 2.0710659898477157 1.5837563451776648 2.314720812182741 1.3401015228426396 2.5583756345177666 1.0964467005076142 2.802030456852792 0.8527918781725887 3.045685279187817 0.6091370558375634 3.2893401015228427 0.36548223350253806 0.12182741116751268 3.532994923857868 ], [0.5259084313894408 0.5258746781878745 0.5234156227933232 0.5234116252538026 0.5232268510154727 0.4839797931589099 0.48393664463167824 0.48168761936567445 0.48168603965013723 0.4815155785045985 0.4677359382709213 0.4676158024193534 0.4655986499815489 0.46559259608444475 0.46543880884422395 ], [4.997959954231933e-91 2.4512508723065368e-80 1.909670218625899e-76 1.5262846221544345e-56 1.694122752253189e-56 2.898608926071689e-42 5.95517704750163e-42 2.1828778727075844e-35 2.1046248933721013e-33 1.5439774841455453e-30 1.379917011529457e-28 5.067779596129286e-27 5.834033219213882e-26 8.612079987175988e-25 1.8925553726983588e-24 ]
/home/jchakrab/fits/pipeline_nostitch/junkcf0004100049_corrected_cmap.fits, 310, 542, [0.31034482758620685 0.9310344827586207 1.5517241379310343 2.172413793103448 2.7931034482758617 3.4137931034482754 6.517241379310344 7.137931034482758 5.89655172413793 4.0344827586206895 10.241379310344827 9.620689655172413 13.344827586206895 7.758620689655173 19.55172413793103 ], [6.113097659260691 5.251671774991014 0.7472488294020596 0.7462850089239389 0.7452515674792045 0.7448380433880617 0.7050756465628406 0.6909639287385361 0.6666972506711542 0.6666351001169936 0.6601605427460855 0.6311944773448533 0.6304078562117101 0.6089399371963569 0.6089321293151553 ], [1.032819746774181e-57 2.1568426277156178e-55 1.1187129987089834e-50 1.8280724874025444e-43 1.0014609789838202e-33 9.406636634382096e-22 8.112647983515143e-16 1.1694795200602522e-12 4.466000901834881e-09 8.57262487411611e-09 5.79021438658676e-06 2.5478108919954926e-05 0.0002603850532138668 0.0009721980452737967 0.0010753880724001872 ]
/home/jchakrab/fits/pipeline_nostitch/jup0369_corrected_cmap.fits, 256, 511, [0.2823529411764706 0.8470588235294116 1.4117647058823528 1.9764705882352938 2.541176470588235 3.105882352941176 8.75294117647059 5.929411764705883 9.31764705882353 5.364705882352941 12.141176470588235 14.96470588235294 6.4941176470588236 15.529411764705882 11.576470588235294 ], [0.6580249816734814 0.6575041340690833 0.6562113050769309 0.6538968075415107 0.6024600515474333 0.5909780352991884 0.5732138074539962 0.5731049322339348 0.5658560968408326 0.5485262194884734 0.54584071932207 0.5238923180875756 0.523837074443548 0.5216041860919841 0.46078652349729354 ], [1.9117130338028942e-47 6.844518853747004e-46 1.2237266143968215e-42 2.4064034677245477e-37 2.1898993032101403e-29 3.1908914828892615e-18 4.511646089471552e-13 1.809093592413386e-12 1.146125185337175e-11 5.571394885251604e-09 7.928767663943715e-09 2.2537171858474308e-08 2.8455688975913464e-07 3.551030899344054e-07 3.4792728317336996e-06 ]
/home/jchakrab/fits/pipeline_nostitch/jcf00850096_corrected_cmap.fits, 226, 524, [0.24161073825503357 0.7248322147651006 1.208053691275168 1.691275167785235 2.1744966442953024 5.073825503355706 2.6577181208053693 5.557046979865772 7.973154362416108 4.590604026845638 8.456375838926174 3.140939597315436 7.4899328859060414 6.0402684563758395 8.939597315436243 ], [0.8007451338825721 0.7963865798753491 0.6589093859950667 0.6569587192314753 0.6569059371633318 0.6482432932389296 0.6413437656193636 0.6385343164044582 0.6249828070921847 0.6249026131628446 0.623837838821202 0.5842703118187873 0.5827275638325183 0.5789535077448581 0.5789071508676259 ], [9.512898138778158e-66 8.85586405572154e-64 1.7217729484335961e-59 3.137203762809918e-52 2.398265954871609e-41 7.647108174599355e-30 2.438340342985585e-27 2.025810373941045e-25 1.7543264219490938e-18 1.0053824696832398e-17 1.618132238275745e-15 8.545782668911515e-13 2.276080267250805e-10 2.3065152278917093e-10 1.8660721355644215e-05 ]
/home/jchakrab/fits/pipeline_nostitch/jcf0041100419_corrected_cmap.fits, 417, 645, [0.3157894736842105 0.9473684210526315 1.5789473684210524 2.2105263157894735 2.8421052631578947 3.473684210526315 4.105263157894736 10.421052631578945 4.736842105263157 9.789473684210526 11.052631578947366 9.157894736842103 16.105263157894736 16.736842105263158 11.684210526315788 ], [3.852433332767169 3.632775068075854 0.7098394644006479 0.7097120892068564 0.6929055311257156 0.6920304028260796 0.6491414618783474 0.644400521468438 0.6394568195309631 0.639386128908022 0.6367440005560597 0.6362680562983055 0.6336188275524516 0.615805417120477 0.6157875241842774 ], [3.390643744399253e-48 1.529187973284614e-47 4.366684978219309e-46 1.5431551834995851e-43 1.681254539787957e-39 2.419724546182359e-33 2.844546804952293e-23 3.821906447267522e-10 1.0295621270372633e-09 4.2689374109904774e-09 3.3256383939881055e-07 0.00012284396192701724 0.0007673726613979975 0.0016083780650155866 0.017694096657577752 ]
/home/jchakrab/fits/pipeline_nostitch/jc131_corrected_cmap.fits, 370, 618, [0.2903225806451613 0.870967741935484 1.4516129032258065 2.0322580645161294 2.612903225806452 3.1935483870967745 3.7741935483870974 11.903225806451614 15.38709677419355 12.483870967741938 14.806451612903228 9.000000000000002 15.967741935483874 11.322580645161292 6.096774193548388 ], [0.6664734247554897 0.6658349241906449 0.6522312367276457 0.6503567989325659 0.5977485772302543 0.5912112948885675 0.5843498232471407 0.5842922440977258 0.5812916238419042 0.5781046254820259 0.5773479517688838 0.5563132226423563 0.5562380366400045 0.554059998158862 0.5304952614230353 ], [1.9523416720064476e-45 1.39903215799e-44 8.222004002190643e-43 5.7476172757963465e-40 1.7133450001031742e-35 1.5300882047861077e-27 1.100889963216501e-14 2.336764121331536e-08 1.618247041318353e-07 4.2244097424655806e-07 4.3782338393405116e-05 6.242828080108913e-05 0.0003069173881276573 0.000557661958237323 0.0005642048211874099 ]
/home/jchakrab/fits/pipeline_nostitch/jc161_corrected_cmap.fits, 429, 676, [0.29149797570850206 0.8744939271255061 1.45748987854251 2.0404858299595143 2.623481781376518 3.206477732793522 6.1214574898785425 3.7894736842105265 6.704453441295546 5.538461538461538 9.619433198380566 9.036437246963564 15.449392712550608 14.866396761133604 18.36437246963563 ], [0.6776837229822393 0.6772784507912208 0.6703278416861739 0.6680102312994606 0.6202581272133124 0.61137482244913 0.5988442425617905 0.5987796968641116 0.5921093912802181 0.5849595895224416 0.5813989598936539 0.5606415918425641 0.5605524969619768 0.5584651909111868 0.5145426351079038 ], [2.771202928874403e-48 4.620778439724365e-47 1.664648845150179e-44 2.55867305341903e-40 1.0342597449883444e-33 4.238815385170451e-23 2.375059623968147e-13 2.5255684496202384e-09 2.906946848321347e-09 1.087677501836227e-08 2.123278843219724e-07 1.41264328564206e-06 3.438802395947621e-05 0.0014000055643746062 0.0022016970798610183 ]
