,normeddate,absdate,power,lon,fixedlon
355,0.7688802083333334,2008-02-27,354.403168093566,404.5,185.75
356,0.6061422413793104,2007-05-01,500.22064261283595,579.0,113.5
357,0.7688802083333334,2008-02-27,22.069834760232666,303.0,209.5
358,0.4375,2006-06-22,115.48849050512335,465.5,137.25
359,0.6217672413793104,2007-05-30,600.0091580614036,401.0,220.5
360,0.7995689655172413,2008-04-24,540.6679355124471,357.0,236.5
361,0.5743758979885057,2007-03-03,569.4663467812428,262.5,279.75
362,0.6082974137931034,2007-05-05,282.0,418.0,169.0
363,0.5824353448275862,2007-03-18,542.9650289029382,246.5,284.75
364,0.6082974137931034,2007-05-05,689.0,436.5,192.75
365,0.6756465517241379,2007-09-07,99.66666666666666,552.0,94.0
366,0.6756465517241379,2007-09-07,77.0,525.0,104.5
367,0.7688802083333334,2008-02-27,420.903168093566,401.0,199.5
368,0.7688802083333334,2008-02-27,0.0,381.5,169.25
369,0.44719827586206895,2006-07-10,637.6970729182179,466.0,182.0
370,0.6082974137931034,2007-05-05,138.23378515025314,412.0,164.0
371,0.662176724137931,2007-08-13,207.6666666666667,337.5,213.25
372,0.6212284482758621,2007-05-29,480.94202452201966,313.5,255.25
373,0.5743758979885057,2007-03-03,13.665297910266894,264.0,228.0
374,0.4703663793103448,2006-08-22,814.0676621842437,129.5,360.0
375,0.5824353448275862,2007-03-18,0.0,144.5,287.75
376,0.4396551724137931,2006-06-26,75.77145863561223,268.0,232.0
377,0.5711431393678161,2007-02-25,127.66666666666666,291.5,227.25
378,0.4014008620689655,2006-04-16,33.33333333333333,396.0,164.0
379,0.6756465517241379,2007-09-07,0.0,528.5,95.75
380,0.6212284482758621,2007-05-29,988.2123737798054,329.0,270.5
381,0.6352370689655172,2007-06-24,45.666666666666664,249.0,238.5
382,0.6352370689655172,2007-06-24,640.5000000000001,506.5,159.75
383,0.6352370689655172,2007-06-24,122.16666666666667,497.0,121.5
384,0.6082974137931034,2007-05-05,170.46482582338788,417.5,172.25
385,0.44719827586206895,2006-07-10,629.187223985399,457.0,207.5
386,0.6341594827586207,2007-06-22,466.14661454215775,570.0,135.0
387,0.7688802083333334,2008-02-27,216.56983476023268,142.5,303.75
388,0.7990301724137931,2008-04-23,348.0070803024229,248.5,277.75
389,0.6352370689655172,2007-06-24,0.0,501.5,109.25
